time,level
2025-03-01 04:37:30,deep
2025-03-01 04:38:30,deep
2025-03-01 04:39:30,deep
2025-03-01 04:40:30,deep
2025-03-01 04:41:30,deep
2025-03-01 04:42:30,deep
2025-03-01 04:43:30,deep
2025-03-01 04:44:30,deep
2025-03-01 04:45:30,deep
2025-03-01 04:46:30,deep
2025-03-01 04:47:30,deep
2025-03-01 04:48:30,deep
2025-03-01 04:49:30,deep
2025-03-01 04:50:30,deep
2025-03-01 04:51:30,deep
2025-03-01 04:53:00,wake
2025-03-01 04:54:00,wake
2025-03-01 04:55:00,wake
2025-03-01 04:56:00,wake
2025-03-01 04:57:30,light
2025-03-01 04:58:30,light
2025-03-01 04:59:30,light
2025-03-01 05:00:30,light
2025-03-01 05:02:00,rem
2025-03-01 05:03:00,rem
2025-03-01 05:04:00,rem
2025-03-01 05:05:00,rem
2025-03-01 05:06:00,rem
2025-03-01 05:07:00,rem
2025-03-01 05:08:00,rem
2025-03-01 05:09:00,rem
2025-03-01 05:10:00,rem
2025-03-01 05:11:00,rem
2025-03-01 05:12:00,rem
2025-03-01 05:13:00,rem
2025-03-01 05:14:00,rem
2025-03-01 05:15:00,rem
2025-03-01 05:16:00,rem
2025-03-01 05:17:00,rem
2025-03-01 05:18:00,rem
2025-03-01 05:19:00,rem
2025-03-01 05:20:00,rem
2025-03-01 05:21:00,rem
2025-03-01 05:22:00,rem
2025-03-01 05:23:00,rem
2025-03-01 05:24:00,rem
2025-03-01 05:25:00,rem
2025-03-01 05:26:00,rem
2025-03-01 05:27:00,rem
2025-03-01 05:28:00,rem
2025-03-01 05:29:00,rem
2025-03-01 05:30:00,rem
2025-03-01 05:31:00,rem
2025-03-01 05:32:00,light
2025-03-01 05:33:00,light
2025-03-01 05:34:00,light
2025-03-01 05:35:00,light
2025-03-01 05:36:00,light
2025-03-01 05:37:00,light
2025-03-01 05:38:00,light
2025-03-01 05:39:00,light
2025-03-01 05:40:00,light
2025-03-01 05:41:00,light
2025-03-01 05:42:00,light
2025-03-01 05:43:00,light
2025-03-01 05:44:00,light
2025-03-01 05:45:00,light
2025-03-01 05:46:00,light
2025-03-01 05:47:00,light
2025-03-01 05:48:00,light
2025-03-01 05:49:00,light
2025-03-01 05:50:00,light
2025-03-01 05:51:00,light
2025-03-01 05:52:00,light
2025-03-01 05:53:00,light
2025-03-01 05:54:00,light
2025-03-01 05:55:00,light
2025-03-01 05:56:00,light
2025-03-01 05:57:00,light
2025-03-01 05:58:00,light
2025-03-01 05:59:00,light
2025-03-01 06:00:00,light
2025-03-01 06:01:00,light
2025-03-01 06:02:00,light
2025-03-01 06:03:00,light
2025-03-01 06:04:00,light
2025-03-01 06:05:00,light
2025-03-01 06:06:00,light
2025-03-01 06:07:00,light
2025-03-01 06:08:00,light
2025-03-01 06:09:00,light
2025-03-01 06:10:00,light
2025-03-01 06:11:00,light
2025-03-01 06:12:00,light
2025-03-01 06:13:00,light
2025-03-01 06:14:00,light
2025-03-01 06:15:00,light
2025-03-01 06:16:00,light
2025-03-01 06:17:00,light
2025-03-01 06:18:00,light
2025-03-01 06:19:00,light
2025-03-01 06:20:00,light
2025-03-01 06:21:00,light
2025-03-01 06:22:00,light
2025-03-01 06:23:00,light
2025-03-01 06:24:00,light
2025-03-01 06:25:00,light
2025-03-01 06:26:00,light
2025-03-01 06:27:00,light
2025-03-01 06:28:00,light
2025-03-01 06:29:00,light
2025-03-01 06:30:00,light
2025-03-01 06:31:00,light
2025-03-01 06:32:00,light
2025-03-01 06:33:00,light
2025-03-01 06:34:00,light
2025-03-01 06:35:00,light
2025-03-01 06:36:00,light
2025-03-01 06:37:00,light
2025-03-01 06:38:30,rem
2025-03-01 06:39:30,rem
2025-03-01 06:40:30,rem
2025-03-01 06:41:30,rem
2025-03-01 06:42:30,rem
2025-03-01 06:43:30,rem
2025-03-01 06:44:30,rem
2025-03-01 06:45:30,rem
2025-03-01 06:46:30,rem
2025-03-01 06:47:30,rem
2025-03-01 06:48:30,rem
2025-03-01 06:49:30,rem
2025-03-01 06:50:30,rem
2025-03-01 06:51:30,rem
2025-03-01 06:52:30,rem
2025-03-01 06:53:30,rem
2025-03-01 06:54:30,rem
2025-03-01 06:55:30,rem
2025-03-01 06:56:30,rem
2025-03-01 06:57:30,rem
2025-03-01 06:58:30,rem
2025-03-01 06:59:30,rem
2025-03-01 07:00:30,rem
2025-03-01 07:01:30,rem
2025-03-01 07:02:30,rem
2025-03-01 07:03:30,rem
2025-03-01 07:04:30,light
2025-03-01 07:05:30,light
2025-03-01 07:06:30,light
2025-03-01 07:07:30,light
2025-03-01 07:08:30,light
2025-03-01 07:09:30,light
2025-03-01 07:10:30,light
2025-03-01 07:11:30,light
2025-03-01 07:12:30,light
2025-03-01 07:13:30,light
2025-03-01 07:14:30,light
2025-03-01 07:15:30,light
2025-03-01 07:16:30,light
2025-03-01 07:17:30,light
2025-03-01 07:18:30,light
2025-03-01 07:19:30,light
2025-03-01 07:20:30,light
2025-03-01 07:21:30,light
2025-03-01 07:22:30,light
2025-03-01 07:23:30,light
2025-03-01 07:24:30,light
2025-03-01 07:25:30,light
2025-03-01 07:26:30,light
2025-03-01 07:27:30,light
2025-03-01 07:28:30,light
2025-03-01 07:29:30,light
2025-03-01 07:30:30,light
2025-03-01 07:31:30,light
2025-03-01 07:32:30,light
2025-03-01 07:33:30,light
2025-03-01 07:34:30,light
2025-03-01 07:35:30,light
2025-03-01 07:36:30,light
2025-03-01 07:37:30,light
2025-03-01 07:38:30,light
2025-03-01 07:39:30,light
2025-03-01 07:40:30,light
2025-03-01 07:41:30,light
2025-03-01 07:42:30,light
2025-03-01 07:43:30,light
2025-03-01 07:44:30,light
2025-03-01 07:46:00,deep
2025-03-01 07:47:00,deep
2025-03-01 07:48:00,deep
2025-03-01 07:49:00,deep
2025-03-01 07:50:00,deep
2025-03-01 07:51:00,deep
2025-03-01 07:52:00,deep
2025-03-01 07:53:00,deep
2025-03-01 07:54:00,deep
2025-03-01 07:55:00,deep
2025-03-01 07:56:00,deep
2025-03-01 07:57:00,deep
2025-03-01 07:58:00,deep
2025-03-01 07:59:00,deep
2025-03-01 08:00:00,deep
2025-03-01 08:01:30,light
2025-03-01 08:02:30,light
2025-03-01 08:03:30,light
2025-03-01 08:04:30,light
2025-03-01 08:05:30,light
2025-03-01 08:06:30,light
2025-03-01 08:07:30,light
2025-03-01 08:08:30,light
2025-03-01 08:09:30,light
2025-03-01 08:11:00,rem
2025-03-01 08:12:00,rem
2025-03-01 08:13:00,rem
2025-03-01 08:14:00,rem
2025-03-01 08:15:00,rem
2025-03-01 08:16:00,rem
2025-03-01 08:17:00,rem
2025-03-01 08:18:00,rem
2025-03-01 08:19:00,rem
2025-03-01 08:21:00,wake
2025-03-01 08:22:00,wake
2025-03-01 08:23:00,wake
2025-03-01 08:24:00,wake
2025-03-01 08:25:00,wake
2025-03-01 08:26:00,wake
2025-03-01 08:27:00,wake
2025-03-01 08:28:00,wake
2025-03-01 08:29:00,wake
2025-03-01 08:30:30,light
2025-03-01 08:31:30,light
2025-03-01 08:33:00,rem
2025-03-01 08:34:00,rem
2025-03-01 08:35:00,rem
2025-03-01 08:36:00,rem
2025-03-01 08:37:00,rem
2025-03-01 08:38:00,rem
2025-03-01 08:39:00,rem
2025-03-01 08:40:00,rem
2025-03-01 08:41:00,rem
2025-03-01 08:42:00,rem
2025-03-01 08:43:00,rem
2025-03-01 08:44:00,rem
2025-03-01 08:45:00,rem
2025-03-01 08:46:00,rem
2025-03-01 08:47:30,light
2025-03-01 08:48:30,light
2025-03-01 08:49:30,light
2025-03-01 08:50:30,light
2025-03-01 08:51:30,light
2025-03-01 08:52:30,light
2025-03-01 08:53:30,light
2025-03-01 08:54:30,light
2025-03-01 08:55:30,light
2025-03-01 08:56:30,light
2025-03-01 08:57:30,light
2025-03-01 08:58:30,light
2025-03-01 08:59:30,light
2025-03-01 09:00:30,light
2025-03-01 09:01:30,light
2025-03-01 09:02:30,light
2025-03-01 09:03:30,light
2025-03-01 09:04:30,light
2025-03-01 09:05:30,light
2025-03-01 09:06:30,light
2025-03-01 09:07:30,light
2025-03-01 09:08:30,light
2025-03-01 09:09:30,light
2025-03-01 09:10:30,light
2025-03-01 09:11:30,light
2025-03-01 09:12:30,light
2025-03-01 09:14:00,wake
2025-03-01 09:15:00,wake
2025-03-01 09:16:00,wake
2025-03-01 09:17:00,wake
2025-03-01 09:18:00,wake
2025-03-01 09:19:00,wake
2025-03-01 09:20:00,light
2025-03-01 09:21:00,light
2025-03-01 09:22:00,light
2025-03-01 09:23:00,light
2025-03-01 09:24:00,light
2025-03-01 09:25:00,light
2025-03-01 09:26:00,light
2025-03-01 09:27:00,light
2025-03-01 09:28:00,light
2025-03-01 09:29:00,light
2025-03-01 09:30:00,light
2025-03-01 09:31:00,light
2025-03-01 09:32:00,light
2025-03-01 09:33:00,light
2025-03-01 09:34:00,light
2025-03-01 09:35:00,light
2025-03-01 09:36:00,light
2025-03-01 09:37:00,light
2025-03-01 09:38:00,light
2025-03-01 09:39:00,light
2025-03-01 09:40:00,light
2025-03-01 09:41:00,light
2025-03-01 09:42:00,light
2025-03-01 09:43:00,light
2025-03-01 09:44:00,light
2025-03-01 09:45:00,light
2025-03-01 09:46:00,light
2025-03-01 09:47:00,light
2025-03-01 09:48:30,wake
2025-03-01 09:49:30,wake
2025-03-01 09:50:30,wake
2025-03-01 09:51:30,wake
2025-03-01 09:52:30,wake
2025-03-01 09:53:30,wake
2025-03-01 09:54:30,wake
2025-03-02 06:26:00,light
2025-03-02 06:27:00,light
2025-03-02 06:28:00,light
2025-03-02 06:29:00,light
2025-03-02 06:30:00,light
2025-03-02 06:31:00,light
2025-03-02 06:32:00,light
2025-03-02 06:33:00,light
2025-03-02 06:34:00,light
2025-03-02 06:35:00,light
2025-03-02 06:36:00,light
2025-03-02 06:37:00,light
2025-03-02 06:38:00,light
2025-03-02 06:39:00,light
2025-03-02 06:40:00,light
2025-03-02 06:41:00,light
2025-03-02 06:42:00,light
2025-03-02 06:43:00,light
2025-03-02 06:44:00,light
2025-03-02 06:45:00,light
2025-03-02 06:46:00,light
2025-03-02 06:47:00,light
2025-03-02 06:48:00,light
2025-03-02 06:49:00,light
2025-03-02 06:50:00,light
2025-03-02 06:51:00,light
2025-03-02 06:52:00,light
2025-03-02 06:53:00,light
2025-03-02 06:54:00,light
2025-03-02 06:55:00,light
2025-03-02 06:56:00,light
2025-03-02 06:57:00,light
2025-03-02 06:58:00,light
2025-03-02 06:59:00,light
2025-03-02 07:00:00,light
2025-03-02 07:01:00,light
2025-03-02 07:02:00,light
2025-03-02 07:03:00,light
2025-03-02 07:04:00,light
2025-03-02 07:05:00,light
2025-03-02 07:06:00,light
2025-03-02 07:07:00,light
2025-03-02 07:08:00,light
2025-03-02 07:09:00,light
2025-03-02 07:10:00,light
2025-03-02 07:11:00,light
2025-03-02 07:12:00,light
2025-03-02 07:13:00,light
2025-03-02 07:14:00,light
2025-03-02 07:15:00,light
2025-03-02 07:16:00,light
2025-03-02 07:17:00,light
2025-03-02 07:18:00,light
2025-03-02 07:19:00,light
2025-03-02 07:20:00,light
2025-03-02 07:21:00,wake
2025-03-02 07:22:00,wake
2025-03-02 07:23:00,wake
2025-03-02 07:24:00,wake
2025-03-02 07:25:00,wake
2025-03-02 07:26:00,light
2025-03-02 07:27:00,light
2025-03-02 07:28:00,light
2025-03-02 07:29:00,light
2025-03-02 07:30:00,light
2025-03-02 07:31:00,light
2025-03-02 07:32:00,light
2025-03-02 07:33:00,light
2025-03-02 07:34:00,light
2025-03-02 07:35:00,light
2025-03-02 07:36:00,light
2025-03-02 07:37:00,light
2025-03-02 07:38:00,light
2025-03-02 07:39:00,light
2025-03-02 07:40:00,light
2025-03-02 07:41:00,light
2025-03-02 07:42:00,light
2025-03-02 07:43:00,light
2025-03-02 07:44:00,light
2025-03-02 07:45:00,light
2025-03-02 07:46:00,light
2025-03-02 07:47:00,light
2025-03-02 07:48:00,light
2025-03-02 07:49:00,light
2025-03-02 07:50:00,light
2025-03-02 07:51:00,light
2025-03-02 07:52:00,light
2025-03-02 07:53:00,light
2025-03-02 07:54:00,light
2025-03-02 07:55:00,light
2025-03-02 07:56:00,light
2025-03-02 07:57:00,deep
2025-03-02 07:58:00,deep
2025-03-02 07:59:00,deep
2025-03-02 08:00:00,deep
2025-03-02 08:01:00,deep
2025-03-02 08:02:00,deep
2025-03-02 08:03:00,deep
2025-03-02 08:04:00,deep
2025-03-02 08:05:00,deep
2025-03-02 08:06:00,deep
2025-03-02 08:07:00,deep
2025-03-02 08:08:00,deep
2025-03-02 08:09:00,deep
2025-03-02 08:10:00,deep
2025-03-02 08:11:00,deep
2025-03-02 08:12:00,deep
2025-03-02 08:13:00,deep
2025-03-02 08:14:00,deep
2025-03-02 08:15:00,deep
2025-03-02 08:16:00,deep
2025-03-02 08:17:00,deep
2025-03-02 08:18:00,light
2025-03-02 08:19:00,light
2025-03-02 08:20:00,light
2025-03-02 08:21:00,light
2025-03-02 08:22:00,light
2025-03-02 08:23:00,light
2025-03-02 08:24:00,light
2025-03-02 08:25:00,light
2025-03-02 08:26:00,light
2025-03-02 08:27:00,light
2025-03-02 08:28:00,light
2025-03-02 08:29:00,light
2025-03-02 08:30:00,light
2025-03-02 08:31:00,light
2025-03-02 08:32:00,light
2025-03-02 08:33:00,light
2025-03-02 08:34:00,light
2025-03-02 08:35:00,light
2025-03-02 08:36:00,rem
2025-03-02 08:37:00,rem
2025-03-02 08:38:00,rem
2025-03-02 08:39:00,rem
2025-03-02 08:40:00,rem
2025-03-02 08:41:00,rem
2025-03-02 08:42:00,rem
2025-03-02 08:43:00,rem
2025-03-02 08:44:00,light
2025-03-02 08:45:00,light
2025-03-02 08:46:00,light
2025-03-02 08:47:00,light
2025-03-02 08:48:00,light
2025-03-02 08:49:00,light
2025-03-02 08:50:00,light
2025-03-02 08:51:00,light
2025-03-02 08:52:00,light
2025-03-02 08:53:00,light
2025-03-02 08:54:00,light
2025-03-02 08:55:00,light
2025-03-02 08:56:00,light
2025-03-02 08:57:00,light
2025-03-02 08:58:00,light
2025-03-02 08:59:00,light
2025-03-02 09:00:00,light
2025-03-02 09:01:00,light
2025-03-02 09:02:00,light
2025-03-02 09:03:00,light
2025-03-02 09:04:00,light
2025-03-02 09:05:00,light
2025-03-02 09:06:00,light
2025-03-02 09:07:00,light
2025-03-02 09:08:00,light
2025-03-02 09:09:00,light
2025-03-02 09:10:00,light
2025-03-02 09:11:00,light
2025-03-02 09:12:00,light
2025-03-02 09:13:00,light
2025-03-02 09:14:00,light
2025-03-02 09:15:00,light
2025-03-02 09:16:00,light
2025-03-02 09:17:00,light
2025-03-02 09:18:00,light
2025-03-02 09:19:00,light
2025-03-02 09:20:00,light
2025-03-02 09:21:00,light
2025-03-02 09:22:00,light
2025-03-02 09:23:00,light
2025-03-02 09:24:00,light
2025-03-02 09:25:00,light
2025-03-02 09:26:00,light
2025-03-02 09:27:00,light
2025-03-02 09:28:00,light
2025-03-02 09:29:00,light
2025-03-02 09:30:00,light
2025-03-02 09:31:00,light
2025-03-02 09:32:00,light
2025-03-02 09:33:30,deep
2025-03-02 09:34:30,deep
2025-03-02 09:35:30,deep
2025-03-02 09:36:30,deep
2025-03-02 09:37:30,deep
2025-03-02 09:38:30,deep
2025-03-02 09:39:30,deep
2025-03-02 09:40:30,deep
2025-03-02 09:41:30,deep
2025-03-02 09:42:30,deep
2025-03-02 09:43:30,deep
2025-03-02 09:44:30,deep
2025-03-02 09:45:30,deep
2025-03-02 09:46:30,deep
2025-03-02 09:47:30,deep
2025-03-02 09:48:30,deep
2025-03-02 09:49:30,deep
2025-03-02 09:50:30,deep
2025-03-02 09:51:30,deep
2025-03-02 09:52:30,deep
2025-03-02 09:53:30,deep
2025-03-02 09:54:30,deep
2025-03-02 09:55:30,deep
2025-03-02 09:56:30,deep
2025-03-02 09:57:30,deep
2025-03-02 09:58:30,deep
2025-03-02 10:00:00,wake
2025-03-02 10:01:00,wake
2025-03-02 10:02:00,wake
2025-03-02 10:03:00,wake
2025-03-02 10:04:00,wake
2025-03-02 10:05:00,wake
2025-03-02 10:06:00,wake
2025-03-02 10:07:00,wake
2025-03-02 10:08:00,wake
2025-03-02 10:09:00,wake
2025-03-02 10:10:30,light
2025-03-02 10:12:00,rem
2025-03-02 10:13:00,rem
2025-03-02 10:14:00,rem
2025-03-02 10:15:00,rem
2025-03-02 10:16:00,rem
2025-03-02 10:17:00,rem
2025-03-02 10:18:00,rem
2025-03-02 10:19:00,rem
2025-03-02 10:20:00,rem
2025-03-02 10:21:00,rem
2025-03-02 10:22:00,rem
2025-03-02 10:23:00,rem
2025-03-02 10:24:00,rem
2025-03-02 10:25:00,rem
2025-03-02 10:26:00,rem
2025-03-02 10:27:00,rem
2025-03-02 10:28:00,rem
2025-03-02 10:29:00,rem
2025-03-02 10:30:00,rem
2025-03-02 10:31:00,rem
2025-03-02 10:32:00,rem
2025-03-02 10:33:00,rem
2025-03-02 10:34:00,rem
2025-03-02 10:35:00,rem
2025-03-02 10:36:00,rem
2025-03-02 10:37:00,rem
2025-03-02 10:38:00,rem
2025-03-02 10:39:00,rem
2025-03-02 10:40:00,rem
2025-03-02 10:41:00,rem
2025-03-02 10:42:00,rem
2025-03-02 10:43:00,rem
2025-03-02 10:44:00,rem
2025-03-02 10:45:00,rem
2025-03-02 10:46:00,rem
2025-03-02 10:47:00,rem
2025-03-02 10:48:30,light
2025-03-02 10:49:30,light
2025-03-02 10:50:30,light
2025-03-02 10:51:30,light
2025-03-02 10:52:30,light
2025-03-02 10:53:30,light
2025-03-02 10:54:30,light
2025-03-02 10:55:30,light
2025-03-02 10:56:30,light
2025-03-02 10:57:30,light
2025-03-02 10:58:30,light
2025-03-02 10:59:30,light
2025-03-02 11:00:30,light
2025-03-02 11:01:30,light
2025-03-02 11:02:30,light
2025-03-02 11:03:30,light
2025-03-02 11:04:30,light
2025-03-02 11:05:30,light
2025-03-02 11:06:30,light
2025-03-02 11:07:30,light
2025-03-02 11:08:30,light
2025-03-02 11:09:30,light
2025-03-02 11:10:30,light
2025-03-02 11:11:30,light
2025-03-02 11:12:30,light
2025-03-02 11:13:30,light
2025-03-02 11:14:30,light
2025-03-02 11:15:30,light
2025-03-02 11:16:30,light
2025-03-02 11:17:30,light
2025-03-02 11:18:30,light
2025-03-02 11:19:30,light
2025-03-02 11:20:30,light
2025-03-02 11:22:00,wake
2025-03-02 11:23:00,wake
2025-03-02 11:24:00,wake
2025-03-02 11:25:00,wake
2025-03-03 05:50:00,light
2025-03-03 05:50:00,light
2025-03-03 05:51:00,light
2025-03-03 05:51:00,light
2025-03-03 05:52:00,light
2025-03-03 05:52:00,light
2025-03-03 05:53:00,light
2025-03-03 05:53:00,light
2025-03-03 05:54:00,light
2025-03-03 05:54:00,light
2025-03-03 05:55:00,light
2025-03-03 05:55:00,light
2025-03-03 05:56:00,light
2025-03-03 05:56:00,light
2025-03-03 05:57:00,light
2025-03-03 05:57:00,light
2025-03-03 05:58:00,light
2025-03-03 05:58:00,light
2025-03-03 05:59:00,light
2025-03-03 05:59:00,light
2025-03-03 06:00:00,light
2025-03-03 06:00:00,light
2025-03-03 06:01:00,light
2025-03-03 06:01:00,light
2025-03-03 06:02:00,light
2025-03-03 06:02:00,light
2025-03-03 06:03:00,light
2025-03-03 06:03:00,light
2025-03-03 06:04:00,light
2025-03-03 06:04:00,light
2025-03-03 06:05:00,light
2025-03-03 06:05:00,light
2025-03-03 06:06:00,light
2025-03-03 06:06:00,light
2025-03-03 06:07:00,light
2025-03-03 06:07:00,light
2025-03-03 06:08:00,deep
2025-03-03 06:08:00,deep
2025-03-03 06:09:00,deep
2025-03-03 06:09:00,deep
2025-03-03 06:10:00,deep
2025-03-03 06:10:00,deep
2025-03-03 06:11:00,deep
2025-03-03 06:11:00,deep
2025-03-03 06:12:00,deep
2025-03-03 06:12:00,deep
2025-03-03 06:13:00,deep
2025-03-03 06:13:00,deep
2025-03-03 06:14:00,deep
2025-03-03 06:14:00,deep
2025-03-03 06:15:00,deep
2025-03-03 06:15:00,deep
2025-03-03 06:16:00,deep
2025-03-03 06:16:00,deep
2025-03-03 06:17:00,deep
2025-03-03 06:17:00,deep
2025-03-03 06:18:00,deep
2025-03-03 06:18:00,deep
2025-03-03 06:19:00,deep
2025-03-03 06:19:00,deep
2025-03-03 06:20:00,deep
2025-03-03 06:20:00,deep
2025-03-03 06:21:00,deep
2025-03-03 06:21:00,deep
2025-03-03 06:22:00,deep
2025-03-03 06:22:00,deep
2025-03-03 06:23:00,deep
2025-03-03 06:23:00,deep
2025-03-03 06:24:00,deep
2025-03-03 06:24:00,deep
2025-03-03 06:25:00,deep
2025-03-03 06:25:00,deep
2025-03-03 06:26:00,deep
2025-03-03 06:26:00,deep
2025-03-03 06:27:30,light
2025-03-03 06:27:30,light
2025-03-03 06:28:30,light
2025-03-03 06:28:30,light
2025-03-03 06:29:30,light
2025-03-03 06:29:30,light
2025-03-03 06:30:30,light
2025-03-03 06:30:30,light
2025-03-03 06:31:30,light
2025-03-03 06:31:30,light
2025-03-03 06:32:30,light
2025-03-03 06:32:30,light
2025-03-03 06:33:30,light
2025-03-03 06:33:30,light
2025-03-03 06:34:30,light
2025-03-03 06:34:30,light
2025-03-03 06:35:30,light
2025-03-03 06:35:30,light
2025-03-03 06:36:30,light
2025-03-03 06:36:30,light
2025-03-03 06:37:30,light
2025-03-03 06:37:30,light
2025-03-03 06:38:30,light
2025-03-03 06:38:30,light
2025-03-03 06:39:30,light
2025-03-03 06:39:30,light
2025-03-03 06:40:30,light
2025-03-03 06:40:30,light
2025-03-03 06:41:30,light
2025-03-03 06:41:30,light
2025-03-03 06:42:30,light
2025-03-03 06:42:30,light
2025-03-03 06:43:30,light
2025-03-03 06:43:30,light
2025-03-03 06:44:30,light
2025-03-03 06:44:30,light
2025-03-03 06:45:30,light
2025-03-03 06:45:30,light
2025-03-03 06:46:30,light
2025-03-03 06:46:30,light
2025-03-03 06:47:30,light
2025-03-03 06:47:30,light
2025-03-03 06:48:30,light
2025-03-03 06:48:30,light
2025-03-03 06:50:00,rem
2025-03-03 06:50:00,rem
2025-03-03 06:51:00,rem
2025-03-03 06:51:00,rem
2025-03-03 06:52:00,rem
2025-03-03 06:52:00,rem
2025-03-03 06:53:00,rem
2025-03-03 06:53:00,rem
2025-03-03 06:54:00,rem
2025-03-03 06:54:00,rem
2025-03-03 06:55:00,rem
2025-03-03 06:55:00,rem
2025-03-03 06:56:00,rem
2025-03-03 06:56:00,rem
2025-03-03 06:57:00,rem
2025-03-03 06:57:00,rem
2025-03-03 06:58:00,rem
2025-03-03 06:58:00,rem
2025-03-03 06:59:00,rem
2025-03-03 06:59:00,rem
2025-03-03 07:00:00,rem
2025-03-03 07:00:00,rem
2025-03-03 07:01:00,rem
2025-03-03 07:01:00,rem
2025-03-03 07:02:00,rem
2025-03-03 07:02:00,rem
2025-03-03 07:03:00,rem
2025-03-03 07:03:00,rem
2025-03-03 07:04:00,rem
2025-03-03 07:04:00,rem
2025-03-03 07:05:00,rem
2025-03-03 07:05:00,rem
2025-03-03 07:06:00,rem
2025-03-03 07:06:00,rem
2025-03-03 07:07:00,rem
2025-03-03 07:07:00,rem
2025-03-03 07:08:00,rem
2025-03-03 07:08:00,rem
2025-03-03 07:09:00,rem
2025-03-03 07:09:00,rem
2025-03-03 07:10:00,rem
2025-03-03 07:10:00,rem
2025-03-03 07:11:00,rem
2025-03-03 07:11:00,rem
2025-03-03 07:12:00,rem
2025-03-03 07:12:00,rem
2025-03-03 07:13:00,rem
2025-03-03 07:13:00,rem
2025-03-03 07:14:00,rem
2025-03-03 07:14:00,rem
2025-03-03 07:15:00,rem
2025-03-03 07:15:00,rem
2025-03-03 07:16:00,rem
2025-03-03 07:16:00,rem
2025-03-03 07:17:00,rem
2025-03-03 07:17:00,rem
2025-03-03 07:18:00,rem
2025-03-03 07:18:00,rem
2025-03-03 07:19:00,rem
2025-03-03 07:19:00,rem
2025-03-03 07:20:00,rem
2025-03-03 07:20:00,rem
2025-03-03 07:21:00,rem
2025-03-03 07:21:00,rem
2025-03-03 07:22:00,rem
2025-03-03 07:22:00,rem
2025-03-03 07:23:00,light
2025-03-03 07:23:00,light
2025-03-03 07:24:00,light
2025-03-03 07:24:00,light
2025-03-03 07:25:00,light
2025-03-03 07:25:00,light
2025-03-03 07:26:00,light
2025-03-03 07:26:00,light
2025-03-03 07:27:00,light
2025-03-03 07:27:00,light
2025-03-03 07:28:00,light
2025-03-03 07:28:00,light
2025-03-03 07:29:00,light
2025-03-03 07:29:00,light
2025-03-03 07:30:00,light
2025-03-03 07:30:00,light
2025-03-03 07:31:00,light
2025-03-03 07:31:00,light
2025-03-03 07:32:00,light
2025-03-03 07:32:00,light
2025-03-03 07:33:00,light
2025-03-03 07:33:00,light
2025-03-03 07:34:00,light
2025-03-03 07:34:00,light
2025-03-03 07:35:30,deep
2025-03-03 07:35:30,deep
2025-03-03 07:36:30,deep
2025-03-03 07:36:30,deep
2025-03-03 07:37:30,deep
2025-03-03 07:37:30,deep
2025-03-03 07:38:30,deep
2025-03-03 07:38:30,deep
2025-03-03 07:39:30,deep
2025-03-03 07:39:30,deep
2025-03-03 07:40:30,deep
2025-03-03 07:40:30,deep
2025-03-03 07:41:30,deep
2025-03-03 07:41:30,deep
2025-03-03 07:42:30,deep
2025-03-03 07:42:30,deep
2025-03-03 07:43:30,deep
2025-03-03 07:43:30,deep
2025-03-03 07:44:30,deep
2025-03-03 07:44:30,deep
2025-03-03 07:45:30,deep
2025-03-03 07:45:30,deep
2025-03-03 07:46:30,deep
2025-03-03 07:46:30,deep
2025-03-03 07:47:30,deep
2025-03-03 07:47:30,deep
2025-03-03 07:48:30,deep
2025-03-03 07:48:30,deep
2025-03-03 07:49:30,deep
2025-03-03 07:49:30,deep
2025-03-03 07:50:30,deep
2025-03-03 07:50:30,deep
2025-03-03 07:51:30,deep
2025-03-03 07:51:30,deep
2025-03-03 07:52:30,deep
2025-03-03 07:52:30,deep
2025-03-03 07:53:30,deep
2025-03-03 07:53:30,deep
2025-03-03 07:54:30,deep
2025-03-03 07:54:30,deep
2025-03-03 07:55:30,deep
2025-03-03 07:55:30,deep
2025-03-03 07:56:30,deep
2025-03-03 07:56:30,deep
2025-03-03 07:57:30,deep
2025-03-03 07:57:30,deep
2025-03-03 07:58:30,deep
2025-03-03 07:58:30,deep
2025-03-03 07:59:30,deep
2025-03-03 07:59:30,deep
2025-03-03 08:01:00,light
2025-03-03 08:01:00,light
2025-03-03 08:02:00,light
2025-03-03 08:02:00,light
2025-03-03 08:03:00,light
2025-03-03 08:03:00,light
2025-03-03 08:04:00,light
2025-03-03 08:04:00,light
2025-03-03 08:05:00,light
2025-03-03 08:05:00,light
2025-03-03 08:06:00,light
2025-03-03 08:06:00,light
2025-03-03 08:07:00,light
2025-03-03 08:07:00,light
2025-03-03 08:08:00,light
2025-03-03 08:08:00,light
2025-03-03 08:09:00,light
2025-03-03 08:09:00,light
2025-03-03 08:10:00,light
2025-03-03 08:10:00,light
2025-03-03 08:11:00,light
2025-03-03 08:11:00,light
2025-03-03 08:12:00,light
2025-03-03 08:12:00,light
2025-03-03 08:13:00,light
2025-03-03 08:13:00,light
2025-03-03 08:14:00,light
2025-03-03 08:14:00,light
2025-03-03 08:15:00,light
2025-03-03 08:15:00,light
2025-03-03 08:16:00,light
2025-03-03 08:16:00,light
2025-03-03 08:17:00,light
2025-03-03 08:17:00,light
2025-03-03 08:18:00,light
2025-03-03 08:18:00,light
2025-03-03 08:19:00,light
2025-03-03 08:19:00,light
2025-03-03 08:20:00,light
2025-03-03 08:20:00,light
